,code,decileMarch24,d_or_o
17351,E01019776,0,2
17358,E01029036,0,1
17362,E01002675,0,2
17367,E01028306,0,1
17369,E01001266,0,1
17372,E01004437,0,0
17374,E01002155,0,2
17379,E01022369,0,2
17383,E01035215,0,1
17384,E01004663,0,0
17386,E01028733,0,1
17389,E01013465,0,1
17390,E01009908,0,1
17392,E01014689,0,1
17394,E01012656,0,1
17400,E01000372,0,1
17401,E01006617,0,1
17404,E01019414,0,1
17408,E01000377,0,2
17414,E01001496,0,1
17416,E01021335,0,0
17417,E01006363,0,0
17424,E01004670,0,2
17425,E01009046,0,1
17426,E01009037,0,0
17428,E01032620,0,1
17429,E01005980,0,1
17433,E01027845,0,1
17441,E01005860,0,2
17444,E01034593,0,1
17449,E01014434,0,0
17450,E01024391,0,0
17455,E01023887,0,0
17458,E01008234,0,1
17459,E01028298,0,1
17465,E01023133,0,1
17470,E01001986,0,0
17481,E01033675,0,2
17482,E01022372,0,2
17487,E01023025,0,1
17498,E01015151,0,2
17499,E01021589,0,0
17501,E01029727,0,1
17509,E01004761,0,1
17513,E01010649,0,0
17521,E01024492,0,0
17524,E01027854,0,2
17532,E01026632,0,2
17535,E01005449,0,0
17546,E01033857,0,0
17549,E01018100,0,0
17551,E01003388,0,2
17556,E01006466,0,1
17557,E01003705,0,0
17558,E01004106,0,0
17562,E01013252,0,1
17563,E01031047,0,1
17566,E01001223,0,1
17567,E01005359,0,2
17569,E01004023,0,0
17570,E01007173,0,2
17571,E01022405,0,1
17574,E01032885,0,2
17576,E01022759,0,1
17577,E01008093,0,0
17583,E01001015,0,1
17585,E01024556,0,0
17588,E01021944,0,2
17590,E01022903,0,0
17594,E01015401,0,1
17598,E01025088,0,0
17600,E01020937,0,1
17602,E01034282,0,0
17608,E01017942,0,1
17609,E01024901,0,1
17610,E01027377,0,0
17613,E01022010,0,0
17614,E01034040,0,1
17616,E01000129,0,2
17617,E01017786,0,0
17623,E01006310,0,0
17624,E01032941,0,1
17625,E01005497,0,2
17627,E01033395,0,1
17631,E01030168,0,1
17636,E01031866,0,0
17637,E01019215,0,2
17641,E01008319,0,1
17644,E01021974,0,0
17648,E01015604,0,2
17657,E01027020,0,1
17658,E01002120,0,0
17662,E01006772,0,1
17664,E01003122,0,0
17669,E01016333,0,2
17673,E01005908,0,1
17674,E01025589,0,0
17675,E01011221,0,1
17676,E01006307,0,2
17679,E01000371,0,2
17683,E01017087,0,1
17685,E01035398,0,2
17687,E01031044,0,0
17689,E01019523,0,1
17691,E01005357,0,0
17693,E01021388,0,0
17700,E01029408,0,2
17703,E01003794,0,2
17706,E01009206,0,2
17707,E01015325,0,2
17711,E01015013,0,0
17713,E01034303,0,1
17716,E01024560,0,2
17717,E01005142,0,0
17720,E01034834,0,0
17724,E01026764,0,2
17728,E01004038,0,0
17733,E01002609,0,2
17735,E01021175,0,0
17738,E01021598,0,1
17743,E01005360,0,2
17746,E01011163,0,0
17747,E01022957,0,1
17748,E01013702,0,1
17752,E01027071,0,1
17755,E01003657,0,1
17761,E01030994,0,1
17766,E01024396,0,1
17772,E01006309,0,2
17773,E01020628,0,2
17774,E01034818,0,1
17776,E01025184,0,0
17777,E01006409,0,0
17780,E01016468,0,1
17788,E01014374,0,0
17790,E01002668,0,2
17794,E01006709,0,1
17796,E01025288,0,1
17799,E01013359,0,1
17801,E01005526,0,2
17802,E01007682,0,2
17803,E01007244,0,2
17808,E01031201,0,2
17809,E01024514,0,0
17810,E01009033,0,1
17813,E01007523,0,2
17814,E01002686,0,2
17816,E01032493,0,1
17820,E01001571,0,0
17822,E01008574,0,2
17825,E01007113,0,1
17829,E01020578,0,1
17831,E01024990,0,2
17832,E01023948,0,0
17834,E01021607,0,0
17838,E01015890,0,2
17841,E01006619,0,1
17842,E01027233,0,2
17843,E01006262,0,0
17844,E01017506,0,1
17845,E01021970,0,0
17849,E01009185,0,0
17850,E01035076,0,2
17864,E01010657,0,0
17866,E01030721,0,1
17868,E01031014,0,2
17872,E01029589,0,0
17873,E01007108,0,1
17879,E01018724,0,0
17883,E01002981,0,2
17884,E01017788,0,0
17889,E01016061,0,0
17891,E01009903,0,0
17893,E01001024,0,1
17900,E01025873,0,1
17904,E01013749,0,0
17905,E01015623,0,2
17910,E01016065,0,1
17915,E01008559,0,1
17917,E01019585,0,1
17920,E01034651,0,0
17926,E01022039,0,0
17929,E01015875,0,0
17931,E01008586,0,2
17934,E01001868,0,2
17937,E01013179,0,2
17943,E01017470,0,1
17944,E01013353,0,2
17946,E01021576,0,1
17948,E01024512,0,2
17950,E01032080,0,0
17952,E01000226,0,2
17953,E01013316,0,2
17955,E01025789,0,1
17961,E01021849,0,1
17962,E01020580,0,2
17964,E01001577,0,1
17965,E01004141,0,0
17967,E01006403,0,2
17969,E01021340,0,0
17970,E01030750,0,2
17971,E01017306,0,2
17972,E01026013,0,2
17975,E01021010,0,2
17976,E01027219,0,0
17977,E01019546,0,0
17978,E01013752,0,2
17982,E01024890,0,1
17985,E01033011,0,2
17986,E01006462,0,0
17988,E01004407,0,2
17996,E01008517,0,2
18003,E01011710,0,2
18005,E01007521,0,1
18006,E01000868,0,2
18008,E01031818,0,1
18009,E01001084,0,0
18015,E01004843,0,0
18017,E01021752,0,1
18020,E01021613,0,2
18027,E01004436,0,1
18028,E01020922,0,1
18036,E01032321,0,1
18039,E01004001,0,0
18041,E01020575,0,0
18044,E01003702,0,1
18045,E01023486,0,0
18046,E01002649,0,2
18052,E01030995,0,2
18057,E01019207,0,2
18060,E01011558,0,0
18061,E01023135,0,1
18063,E01006382,0,1
18064,E01020913,0,1
18068,E01008295,0,1
18070,E01029245,0,0
18071,E01027318,0,2
18075,E01001398,0,0
18080,E01021368,0,2
18101,E01012427,0,2
18102,E01017483,0,1
18111,E01020954,0,2
18112,E01019877,0,2
18115,E01019404,0,0
18116,E01018737,0,0
18117,E01020722,0,1
18119,E01030753,0,2
18122,E01018390,0,2
18124,E01029763,0,0
18129,E01020216,0,2
18132,E01015641,0,0
18134,E01035354,0,1
18141,E01004737,0,0
18148,E01031157,0,1
18149,E01006425,0,2
18151,E01000127,0,2
18152,E01035430,0,1
18161,E01005512,0,1
18164,E01008481,0,2
18165,E01014894,0,2
18178,E01008584,0,1
18179,E01008482,0,2
18180,E01018596,0,0
18181,E01014800,0,1
18182,E01008330,0,2
18185,E01011724,0,0
18188,E01020596,0,1
18189,E01032063,0,0
18190,E01025176,0,0
18191,E01001137,0,2
18194,E01028750,0,1
18197,E01028836,0,1
18198,E01032914,0,1
18202,E01002513,0,2
18207,E01018074,0,1
18212,E01003063,0,0
18218,E01008173,0,2
18220,E01019728,0,2
18221,E01017507,0,0
18225,E01031148,0,1
18226,E01030600,0,2
18227,E01029595,0,2
18233,E01005899,0,0
18237,E01005505,0,0
18238,E01019923,0,0
18239,E01003986,0,0
18251,E01003948,0,1
18255,E01002678,0,2
18257,E01031895,0,2
18262,E01001186,0,1
18263,E01035140,0,2
18265,E01004364,0,0
18266,E01027129,0,0
18270,E01000984,0,0
18272,E01004833,0,1
18274,E01004645,0,0
18275,E01005917,0,1
18281,E01032144,0,1
18284,E01015872,0,1
18285,E01005651,0,0
18286,E01025669,0,0
18289,E01003448,0,2
18290,E01020342,0,0
18295,E01030216,0,2
18297,E01030166,0,0
18299,E01035498,0,0
18301,E01016720,0,1
18303,E01001150,0,2
18315,E01003681,0,1
18317,E01002062,0,0
18319,E01011666,0,2
18320,E01017303,0,2
18321,E01003650,0,0
18323,E01011665,0,1
18327,E01026245,0,2
18328,E01029409,0,1
18330,E01005859,0,1
18332,E01015632,0,2
18336,E01001960,0,1
18339,E01022042,0,0
18344,E01026730,0,0
18346,E01006952,0,2
18347,E01015610,0,2
18348,E01013847,0,1
18350,E01028272,0,2
18355,E01004736,0,2
18358,E01026846,0,2
18361,E01002008,0,0
18365,E01016377,0,2
18366,E01034035,0,0
18371,E01000136,0,0
18372,E01013100,0,1
18377,E01006227,0,0
18380,E01004921,0,1
18384,E01008344,0,2
18387,E01015170,0,2
18392,E01031458,0,2
18393,E01003947,0,1
18394,E01035444,0,1
18396,E01011757,0,0
18397,E01012624,0,0
18399,E01029766,0,2
18401,E01002128,0,1
18403,E01013753,0,1
18405,E01004194,0,2
18408,E01005853,0,0
18409,E01020555,0,1
18410,E01021884,0,0
18414,E01025086,0,1
18415,E01003092,0,1
18422,E01007569,0,0
18424,E01022367,0,0
18425,E01031198,0,0
18427,E01015887,0,1
18434,E01013841,0,2
18437,E01028273,0,2
18438,E01006829,0,0
18441,E01017467,0,1
18444,E01002867,0,2
18446,E01009375,0,2
18448,E01001700,0,1
18449,E01024561,0,1
18450,E01009905,0,2
18451,E01006934,0,0
18452,E01008083,0,0
18454,E01013009,0,1
18458,E01003056,0,2
18462,E01020952,0,1
18463,E01005719,0,2
18466,E01032298,0,2
18468,E01021390,0,1
18476,E01005085,0,1
18487,E01018125,0,0
18490,E01029591,0,1
18495,E01004699,0,2
18496,E01016360,0,2
18503,E01015606,0,1
18509,E01013710,0,2
18514,E01004048,0,1
18518,E01015174,0,1
18519,E01026505,0,0
18521,E01025082,0,2
18525,E01023013,0,1
18526,E01007247,0,1
18528,E01017047,0,2
18529,E01019328,0,1
18534,E01013689,0,0
18535,E01033399,0,2
18541,E01019963,0,2
18542,E01031583,0,1
18544,E01005532,0,1
18545,E01027721,0,1
18546,E01008175,0,0
18550,E01034155,0,0
18551,E01016792,0,2
18554,E01018034,0,1
18561,E01007828,0,1
18566,E01033674,0,2
18568,E01032551,0,2
18569,E01024562,0,1
18570,E01025698,0,0
18571,E01029437,0,2
18576,E01019073,0,1
18579,E01004923,0,1
18583,E01014919,0,0
18584,E01006037,0,1
18586,E01016317,0,2
18588,E01000944,0,1
18592,E01030820,0,1
18600,E01009367,0,1
18603,E01032095,0,1
18604,E01000231,0,2
18606,E01011596,0,1
18608,E01035276,0,2
18613,E01024806,0,2
18614,E01021387,0,2
18622,E01018417,0,1
18625,E01005688,0,2
18626,E01015892,0,2
18633,E01003990,0,0
18635,E01031460,0,2
18639,E01019446,0,0
18643,E01011379,0,1
18650,E01021615,0,1
18652,E01034981,0,0
18656,E01001190,0,0
18660,E01005657,0,0
18662,E01014431,0,2
18664,E01001067,0,1
18665,E01004149,0,1
18670,E01025021,0,2
18673,E01005611,0,1
18683,E01002788,0,2
18684,E01017510,0,0
18688,E01029429,0,0
18694,E01026939,0,1
18698,E01019576,0,1
18699,E01018388,0,0
18701,E01016818,0,0
18711,E01005509,0,1
18712,E01000816,0,0
18715,E01026508,0,0
18716,E01003197,0,2
18718,E01031407,0,1
18722,E01003774,0,1
18724,E01003390,0,1
18728,E01000375,0,2
18730,E01035115,0,0
18734,E01030581,0,1
18738,E01009347,0,0
18742,E01034267,0,1
18744,E01001193,0,0
18746,E01013711,0,1
18750,E01023039,0,2
18751,E01032261,0,2
18756,E01004696,0,1
18757,E01003459,0,0
18761,E01019479,0,2
18762,E01025051,0,0
18764,E01007564,0,1
18765,E01003149,0,1
18775,E01008379,0,2
18778,E01032835,0,1
18779,E01009672,0,1
18782,E01029735,0,1
18787,E01026172,0,1
18791,E01012368,0,0
18792,E01032148,0,2
18794,E01016913,0,0
18797,E01015289,0,1
18801,E01008872,0,2
18804,E01005065,0,0
18809,E01007241,0,2
18812,E01005536,0,1
18813,E01005045,0,2
18815,E01005725,0,1
18816,E01031394,0,2
18823,E01011225,0,2
18824,E01025220,0,1
18829,E01027006,0,0
18831,E01020419,0,0
18846,E01006393,0,2
18847,E01034512,0,1
18849,E01022711,0,2
18851,E01027070,0,1
18853,E01025306,0,0
18854,E01007991,0,1
18862,E01021118,0,2
18866,E01001699,0,0
18871,E01025890,0,0
18872,E01010183,0,1
18874,E01005596,0,2
18877,E01007602,0,0
18884,E01005733,0,2
18885,E01005124,0,2
18886,E01005368,0,1
18888,E01015164,0,1
18901,E01016384,0,1
18903,E01009671,0,2
18914,E01031608,0,1
18919,E01020631,0,0
18920,E01013762,0,2
18924,E01010174,0,0
18933,E01008585,0,2
18935,E01017254,0,2
18936,E01005670,0,0
18940,E01015902,0,0
18941,E01001001,0,1
18945,E01001943,0,1
18948,E01003411,0,2
18952,E01013006,0,1
18953,E01026859,0,1
18954,E01005487,0,0
18956,E01005867,0,2
18959,E01013263,0,1
18960,E01005858,0,1
18962,E01012388,0,0
18969,E01011489,0,2
18970,E01005264,0,1
18980,E01000194,0,2
18991,E01013943,0,2
18992,E01005474,0,2
18993,E01026826,0,1
18994,E01016382,0,0
18995,E01013357,0,2
18997,E01033981,0,2
19002,E01004925,0,0
19007,E01027322,0,1
19014,E01011321,0,1
19015,E01035068,0,0
19016,E01001710,0,2
19020,E01027336,0,1
19021,E01032726,0,2
19022,E01006177,0,2
19024,E01005538,0,0
19026,E01033459,0,2
19027,E01020940,0,1
19028,E01007650,0,2
19031,E01032625,0,1
19032,E01011052,0,0
19033,E01012633,0,1
19047,E01014319,0,0
19048,E01022301,0,1
19049,E01033559,0,0
19050,E01018387,0,1
19051,E01006716,0,1
19055,E01015291,0,2
19056,E01015840,0,0
19059,E01017136,0,0
19067,E01015607,0,0
19068,E01001149,0,2
19069,E01017189,0,0
19075,E01000233,0,0
19076,E01016379,0,1
19077,E01010575,0,1
19079,E01018937,0,2
19080,E01024765,0,0
19085,E01026671,0,0
19086,E01004403,0,0
19090,E01017037,0,0
19091,E01006273,0,0
19101,E01019382,0,2
19104,E01005252,0,2
19107,E01020928,0,1
19109,E01034560,0,2
19116,E01015663,0,2
19117,E01006719,0,0
19120,E01016679,0,0
19126,E01024181,0,1
19129,E01019232,0,1
19131,E01011151,0,0
19133,E01019961,0,2
19134,E01010653,0,0
19135,E01021842,0,2
19139,E01032872,0,1
19141,E01008529,0,1
19144,E01032601,0,1
19146,E01029774,0,1
19147,E01005934,0,2
19150,E01013756,0,0
19153,E01033871,0,0
19154,E01027398,0,2
19156,E01007066,0,0
19157,E01007180,0,0
19158,E01034490,0,1
19162,E01001109,0,1
19164,E01007825,0,0
19167,E01002016,0,0
19168,E01001851,0,2
19172,E01015372,0,0
19175,E01003415,0,1
19177,E01020532,0,0
19178,E01020915,0,0
19179,E01004905,0,1
19182,E01031461,0,1
19185,E01031045,0,2
19190,E01005721,0,0
19191,E01009219,0,1
19193,E01019662,0,1
19194,E01025085,0,2
19195,E01032091,0,0
19200,E01030959,0,2
19203,E01015644,0,0
19206,E01031111,0,2
19210,E01013361,0,2
19211,E01017536,0,1
19212,E01024912,0,0
19213,E01034633,0,2
19217,E01024991,0,1
19218,E01026158,0,1
19221,E01004465,0,0
19222,E01026193,0,0
19224,E01021897,0,2
19227,E01034662,0,0
19233,E01035475,0,1
19243,E01011645,0,0
19245,E01003453,0,0
19253,E01004042,0,2
19257,E01027712,0,2
19258,E01004159,0,0
19259,E01030754,0,0
19261,E01004844,0,2
19265,E01005216,0,0
19271,E01005856,0,1
19274,E01015036,0,1
19276,E01006385,0,2
19282,E01034095,0,2
19283,E01009418,0,0
19289,E01014937,0,1
19293,E01018970,0,2
19296,E01017107,0,2
19300,E01019943,0,1
19302,E01032893,0,1
19307,E01034065,0,2
19313,E01032970,0,2
19319,E01033002,0,1
19326,E01020593,0,1
19331,E01017008,0,1
19332,E01025056,0,1
19333,E01001178,0,2
19337,E01019349,0,1
19342,E01025708,0,2
19343,E01021973,0,2
19344,E01029772,0,1
19345,E01021750,0,2
19348,E01014811,0,1
19350,E01007605,0,0
19352,E01015612,0,1
19356,E01031059,0,1
19361,E01016316,0,0
19362,E01005718,0,0
19366,E01001140,0,2
19368,E01027172,0,0
19370,E01001146,0,0
19374,E01000402,0,1
19375,E01031134,0,1
19376,E01025778,0,0
19381,E01001069,0,0
19384,E01010656,0,2
19386,E01030722,0,0
19390,E01016794,0,0
19393,E01027397,0,1
19396,E01023865,0,0
19397,E01011006,0,2
19399,E01024905,0,0
19400,E01002917,0,1
19401,E01034114,0,2
19403,E01029773,0,0
19405,E01003313,0,1
19409,E01015894,0,1
19410,E01010195,0,0
19415,E01026768,0,1
19418,E01017446,0,0
19420,E01014933,0,2
19421,E01018139,0,1
19425,E01009365,0,0
19426,E01015660,0,2
19430,E01017844,0,1
19431,E01016440,0,1
19437,E01016069,0,1
19438,E01017304,0,2
19441,E01015871,0,1
19443,E01007334,0,1
19444,E01028105,0,2
19446,E01029451,0,2
19447,E01010851,0,2
19458,E01003651,0,1
19459,E01012640,0,2
19461,E01002162,0,0
19462,E01033378,0,1
19470,E01031239,0,2
19471,E01006770,0,0
19474,E01003776,0,1
19475,E01013317,0,1
19479,E01015668,0,0
19480,E01026733,0,2
19483,E01033479,0,0
19484,E01002118,0,2
19487,E01016787,0,0
19488,E01013381,0,2
19491,E01020692,0,2
19495,E01012523,0,0
19497,E01001705,0,0
19500,E01010204,0,0
19501,E01018242,0,0
19508,E01010601,0,1
19513,E01000458,0,0
19514,E01012280,0,1
19515,E01019906,0,2
19516,E01024884,0,2
19520,E01004569,0,1
19529,E01029246,0,0
19535,E01013267,0,2
19536,E01000728,0,1
19537,E01020932,0,0
19542,E01018162,0,2
19544,E01016718,0,1
19545,E01005821,0,2
19549,E01004037,0,0
19550,E01005564,0,1
19555,E01013321,0,1
19563,E01027319,0,1
19566,E01006384,0,1
19569,E01000879,0,2
19579,E01019216,0,1
19585,E01003752,0,1
19586,E01029432,0,0
19587,E01005165,0,1
19590,E01008375,0,1
19591,E01011357,0,2
19597,E01024009,0,1
19604,E01014592,0,2
19608,E01007248,0,2
19609,E01027868,0,0
19610,E01018243,0,2
19618,E01014239,0,1
19623,E01001194,0,1
19625,E01011485,0,1
19627,E01013525,0,0
19628,E01019616,0,0
19629,E01005757,0,1
19633,E01027067,0,0
19634,E01016493,0,2
19637,E01005499,0,2
19641,E01011175,0,1
19642,E01031508,0,0
19649,E01026252,0,0
19651,E01024425,0,1
19653,E01011054,0,0
19659,E01015051,0,0
19662,E01026136,0,1
19663,E01014321,0,0
19669,E01018510,0,1
19675,E01032767,0,1
19676,E01017377,0,1
19679,E01014284,0,1
19680,E01013538,0,1
19681,E01005193,0,1
19682,E01015874,0,0
19684,E01007917,0,0
19687,E01022414,0,0
19688,E01005391,0,1
19690,E01008958,0,1
19696,E01005329,0,0
19697,E01013984,0,2
19701,E01025124,0,1
19704,E01023085,0,1
19707,E01009428,0,2
19720,E01011329,0,2
19726,E01000850,0,2
19728,E01005677,0,2
19731,E01010641,0,0
19732,E01013466,0,2
19733,E01002119,0,1
19735,E01002766,0,0
19737,E01008486,0,2
19739,E01005510,0,0
19747,E01023230,0,2
19748,E01009423,0,0
19751,E01018245,0,1
19757,E01010651,0,0
19758,E01006687,0,2
19760,E01008339,0,0
19763,E01004096,0,0
19769,E01023824,0,1
19773,E01006365,0,2
19775,E01005550,0,1
19783,E01007380,0,2
19785,E01007300,0,0
19790,E01026251,0,1
19793,E01005396,0,1
19798,E01007408,0,0
19799,E01016334,0,0
19803,E01026398,0,0
19804,E01012777,0,0
19805,E01007831,0,2
19809,E01014799,0,0
19814,E01012426,0,1
19816,E01024330,0,0
19821,E01005039,0,0
19824,E01016795,0,1
19826,E01006971,0,1
19827,E01031795,0,1
19828,E01013282,0,1
19829,E01004090,0,2
19832,E01006727,0,0
19833,E01014845,0,0
19836,E01029247,0,0
19837,E01011478,0,1
19838,E01000995,0,1
19848,E01011556,0,1
19850,E01007381,0,2
19852,E01007253,0,0
19853,E01029726,0,0
19854,E01026573,0,0
19859,E01004011,0,1
19860,E01006065,0,0
19861,E01002811,0,0
19862,E01013384,0,2
19868,E01009032,0,1
19871,E01025035,0,2
19875,E01012425,0,1
19876,E01015069,0,1
19877,E01029768,0,2
19882,E01028207,0,0
19889,E01019862,0,0
19891,E01001044,0,1
19892,E01007335,0,0
19897,E01029691,0,2
19898,E01024016,0,1
19899,E01021220,0,2
19900,E01026286,0,0
19905,E01007177,0,0
19909,E01025690,0,2
19911,E01025045,0,1
19915,E01005539,0,1
19918,E01013963,0,2
19921,E01007100,0,2
19922,E01005873,0,0
19925,E01024273,0,2
19927,E01035139,0,2
19929,E01014282,0,0
19930,E01010179,0,1
19944,E01016762,0,1
19948,E01013579,0,1
19952,E01010880,0,0
19953,E01014063,0,1
19954,E01012576,0,1
19959,E01014846,0,2
19960,E01034637,0,0
19963,E01023542,0,2
19966,E01008530,0,1
19967,E01004895,0,0
19973,E01024270,0,0
19978,E01034266,0,0
19986,E01034258,0,1
19993,E01026507,0,2
19996,E01006822,0,0
20001,E01005649,0,2
20004,E01011681,0,2
20007,E01007057,0,0
20008,E01031174,0,1
20018,E01007387,0,0
20023,E01005120,0,2
20027,E01009041,0,0
20028,E01011354,0,0
20035,E01018543,0,1
20042,E01026818,0,2
20049,E01007034,0,0
20055,E01006043,0,0
20056,E01009183,0,0
20058,E01001011,0,2
20062,E01006250,0,0
20064,E01018051,0,1
20066,E01018549,0,1
20070,E01013186,0,2
20072,E01007242,0,0
20076,E01000738,0,1
20078,E01018202,0,0
20080,E01010652,0,0
20082,E01016349,0,2
20084,E01017204,0,0
20085,E01021536,0,1
20091,E01031408,0,2
20092,E01025472,0,0
20099,E01005592,0,1
20102,E01020615,0,0
20103,E01034066,0,0
20109,E01005347,0,2
20111,E01020226,0,1
20114,E01011330,0,2
20115,E01001153,0,1
20118,E01034721,0,0
20121,E01010193,0,2
20130,E01026325,0,1
20131,E01011087,0,2
20141,E01000894,0,2
20142,E01026396,0,0
20147,E01018539,0,2
20151,E01018613,0,0
20165,E01000664,0,2
20166,E01028552,0,1
20167,E01010759,0,0
20170,E01005987,0,2
20178,E01001139,0,0
20180,E01008956,0,2
20183,E01012770,0,1
20190,E01005266,0,2
20194,E01010572,0,1
20197,E01010122,0,2
20200,E01031176,0,0
20201,E01011098,0,1
20204,E01006769,0,2
20206,E01011428,0,2
20207,E01033623,0,0
20208,E01027497,0,0
20210,E01005440,0,0
20215,E01000899,0,2
20218,E01018559,0,0
20220,E01015870,0,2
20221,E01032260,0,2
20224,E01003417,0,0
20241,E01015106,0,1
20249,E01019947,0,1
20252,E01015624,0,0
20254,E01004360,0,1
20256,E01013920,0,1
20258,E01006571,0,2
20266,E01005534,0,2
20272,E01005502,0,0
20282,E01021032,0,0
20285,E01024746,0,0
20286,E01019586,0,0
20300,E01001144,0,0
20305,E01016350,0,0
20307,E01001088,0,1
20311,E01025994,0,2
20316,E01020252,0,0
20318,E01007181,0,0
20320,E01029847,0,0
20322,E01033806,0,0
20324,E01023106,0,0
20326,E01019900,0,1
20327,E01028189,0,2
20330,E01000382,0,2
20332,E01005464,0,0
20333,E01013284,0,1
20335,E01019448,0,1
20343,E01010176,0,1
20344,E01034709,0,1
20345,E01028088,0,2
20351,E01015839,0,1
20358,E01011426,0,2
20372,E01033003,0,2
20375,E01012644,0,0
20377,E01022278,0,2
20378,E01015355,0,1
20387,E01011219,0,0
20388,E01007298,0,2
20392,E01001988,0,0
20396,E01005213,0,2
20397,E01001142,0,0
20398,E01032108,0,0
20402,E01003414,0,1
20405,E01002159,0,1
20408,E01030087,0,1
20409,E01017038,0,1
20410,E01019908,0,2
20412,E01011353,0,2
20413,E01003975,0,1
20419,E01016430,0,2
20423,E01015653,0,0
20424,E01033438,0,1
20430,E01034019,0,1
20432,E01011091,0,0
20433,E01023233,0,0
20435,E01019575,0,0
20441,E01023040,0,1
